quote_date,item_id,price,scale_factor,scaled_price,price_portion,labels
1999-10-01,212519,0.5651864463728813,0.16666666666666666,0.09419774106214687,0.023549435265536718,Onions
1999-11-01,210106,0.7560992859574468,0.6666666666666666,0.5040661906382978,0.12601654765957446,Bread rolls
1999-11-01,210403,4.127570408450704,0.5,2.063785204225352,0.515946301056338,Beef mince
1999-11-01,211602,1.3014960642519686,0.08333333333333333,0.10845800535433071,0.02711450133858268,Eggs
1999-11-01,212511,0.6799650329370629,0.16666666666666666,0.11332750548951048,0.02833187637237762,Lettuce
1999-11-01,212515,1.462431511061644,0.125,0.1828039388827055,0.04570098472067637,Tomatoes
1999-11-01,212519,0.5549657592123287,0.16666666666666666,0.09249429320205478,0.023123573300513695,Onions
1999-12-01,210106,0.76458332875,0.6666666666666666,0.5097222191666666,0.12743055479166665,Bread rolls
1999-12-01,210403,4.101857146428571,0.5,2.0509285732142857,0.5127321433035714,Beef mince
1999-12-01,211602,1.3354918010655736,0.08333333333333333,0.11129098342213113,0.027822745855532783,Eggs
1999-12-01,212511,0.6583958997269624,0.16666666666666666,0.10973264995449374,0.027433162488623434,Lettuce
1999-12-01,212515,1.4972542430169493,0.125,0.18715678037711866,0.046789195094279666,Tomatoes
1999-12-01,212519,0.550068499109589,0.16666666666666666,0.0916780831849315,0.022919520796232874,Onions
2000-01-01,210106,0.755694440625,0.6666666666666666,0.50379629375,0.1259490734375,Bread rolls
2000-01-01,210403,4.169368422807017,0.5,2.0846842114035087,0.5211710528508772,Beef mince
2000-01-01,211602,1.3523140503305786,0.08333333333333333,0.11269283752754822,0.028173209381887054,Eggs
2000-01-01,212511,0.8654814852222222,0.16666666666666666,0.1442469142037037,0.036061728550925924,Lettuce
2000-01-01,212515,1.3993031397212543,0.125,0.1749128924651568,0.0437282231162892,Tomatoes
2000-01-01,212519,0.5437543919298246,0.16666666666666666,0.09062573198830409,0.022656432997076023,Onions
2000-02-01,210106,0.7712318805797101,0.6666666666666666,0.5141545870531401,0.12853864676328502,Bread rolls
2000-02-01,210403,4.246410256043956,0.5,2.123205128021978,0.5308012820054945,Beef mince
2000-02-01,211602,1.4500980395098038,0.08333333333333333,0.12084150329248364,0.03021037582312091,Eggs
2000-02-01,212511,0.6962692263846154,0.16666666666666666,0.11604487106410256,0.02901121776602564,Lettuce
2000-02-01,212515,1.615143890467626,0.125,0.20189298630845326,0.050473246577113315,Tomatoes
2000-02-01,212519,0.5417921210752688,0.16666666666666666,0.09029868684587812,0.02257467171146953,Onions
2000-03-01,210106,0.7657664200000001,0.6666666666666666,0.5105109466666666,0.12762773666666666,Bread rolls
2000-03-01,210403,4.067080289051095,0.5,2.0335401445255474,0.5083850361313869,Beef mince
2000-03-01,211602,1.4212500000000001,0.08333333333333333,0.1184375,0.029609375,Eggs
2000-03-01,212511,0.5161678795620438,0.16666666666666666,0.0860279799270073,0.021506994981751824,Lettuce
2000-03-01,212515,1.6658781396774194,0.125,0.20823476745967742,0.052058691864919356,Tomatoes
2000-03-01,212519,0.5369230841258741,0.16666666666666666,0.08948718068764568,0.02237179517191142,Onions
2000-04-01,210106,0.7664748156834532,0.6666666666666666,0.5109832104556354,0.12774580261390886,Bread rolls
2000-04-01,210403,4.065897434798535,0.5,2.0329487173992673,0.5082371793498168,Beef mince
2000-04-01,211602,1.4401818175454544,0.08333333333333333,0.12001515146212119,0.030003787865530297,Eggs
2000-04-01,212511,0.539068093655914,0.16666666666666666,0.08984468227598566,0.022461170568996415,Lettuce
2000-04-01,212515,1.5203731313432838,0.125,0.19004664141791047,0.04751166035447762,Tomatoes
2000-04-01,212519,0.5712937073426574,0.16666666666666666,0.09521561789044289,0.023803904472610722,Onions
2000-05-01,210106,0.7537499943055556,0.6666666666666666,0.5024999962037037,0.12562499905092592,Bread rolls
2000-05-01,210403,4.0977090883636365,0.5,2.0488545441818182,0.5122136360454546,Beef mince
2000-05-01,211602,1.4423966934710744,0.08333333333333333,0.12019972445592286,0.030049931113980716,Eggs
2000-05-01,212511,0.6833584865660377,0.16666666666666666,0.11389308109433961,0.028473270273584903,Lettuce
2000-05-01,212515,1.2849063676779027,0.125,0.16061329595973783,0.04015332398993446,Tomatoes
2000-05-01,212519,0.5794346304946996,0.16666666666666666,0.09657243841578325,0.024143109603945813,Onions
2000-06-01,210106,0.7490070869503546,0.6666666666666666,0.499338057966903,0.12483451449172575,Bread rolls
2000-06-01,210403,4.042783886080587,0.5,2.0213919430402933,0.5053479857600733,Beef mince
2000-06-01,211602,1.4274789948739497,0.08333333333333333,0.11895658290616247,0.029739145726540617,Eggs
2000-06-01,212511,0.5838686094525548,0.16666666666666666,0.09731143490875913,0.02432785872718978,Lettuce
2000-06-01,212515,1.1682222284814814,0.125,0.14602777856018517,0.03650694464004629,Tomatoes
2000-06-01,212519,0.6491071471428571,0.16666666666666666,0.10818452452380951,0.02704613113095238,Onions
2000-07-01,210106,0.72863999632,0.6666666666666666,0.48575999754666666,0.12143999938666666,Bread rolls
2000-07-01,210403,4.109778598523985,0.5,2.0548892992619927,0.5137223248154982,Beef mince
2000-07-01,211602,1.4031666690833333,0.08333333333333333,0.11693055575694444,0.02923263893923611,Eggs
2000-07-01,212511,0.5351999969090908,0.16666666666666666,0.08919999948484847,0.022299999871212117,Lettuce
2000-07-01,212515,1.298102195,0.125,0.162262774375,0.04056569359375,Tomatoes
2000-07-01,212519,0.6541218695698925,0.16666666666666666,0.10902031159498207,0.027255077898745518,Onions
2000-08-01,210106,0.7575352096478873,0.6666666666666666,0.5050234730985915,0.12625586827464788,Bread rolls
2000-08-01,210403,4.072771543820225,0.5,2.0363857719101124,0.5090964429775281,Beef mince
2000-08-01,211602,1.5537142884285715,0.08333333333333333,0.12947619070238095,0.03236904767559524,Eggs
2000-08-01,212511,0.4945555532592592,0.16666666666666666,0.08242592554320986,0.020606481385802466,Lettuce
2000-08-01,212515,1.2622262827737227,0.125,0.15777828534671534,0.039444571336678835,Tomatoes
2000-08-01,212519,0.6529032312544804,0.16666666666666666,0.10881720520908006,0.027204301302270015,Onions
2000-09-01,210106,0.7343307062992126,0.6666666666666666,0.48955380419947503,0.12238845104986876,Bread rolls
2000-09-01,210403,4.003673472653062,0.5,2.001836736326531,0.5004591840816327,Beef mince
2000-09-01,211602,1.5909774406015036,0.08333333333333333,0.13258145338345861,0.033145363345864653,Eggs
2000-09-01,212511,0.49931817738636364,0.16666666666666666,0.0832196962310606,0.02080492405776515,Lettuce
2000-09-01,212515,1.3047857231785716,0.125,0.16309821539732144,0.04077455384933036,Tomatoes
2000-09-01,212519,0.6063957644522968,0.16666666666666666,0.10106596074204946,0.025266490185512365,Onions
2000-10-01,210106,0.7568707472789116,0.6666666666666666,0.504580498185941,0.12614512454648524,Bread rolls
2000-10-01,210403,4.099496125581395,0.5,2.0497480627906977,0.5124370156976744,Beef mince
2000-10-01,211602,1.6050370351111112,0.08333333333333333,0.13375308625925925,0.03343827156481481,Eggs
2000-10-01,212511,0.5395604344688645,0.16666666666666666,0.08992673907814408,0.02248168476953602,Lettuce
2000-10-01,212515,1.4175532030851064,0.125,0.1771941503856383,0.04429853759640957,Tomatoes
2000-10-01,212519,0.5796466446643109,0.16666666666666666,0.09660777411071848,0.02415194352767962,Onions
2000-11-01,210106,0.781971829225352,0.6666666666666666,0.5213145528169013,0.13032863820422533,Bread rolls
2000-11-01,210403,4.188792453584905,0.5,2.0943962267924525,0.5235990566981131,Beef mince
2000-11-01,211602,1.6172727245454543,0.08333333333333333,0.1347727270454545,0.03369318176136363,Eggs
2000-11-01,212511,0.6026642294890511,0.16666666666666666,0.10044403824817517,0.025111009562043794,Lettuce
2000-11-01,212515,1.42557144275,0.125,0.17819643034375,0.0445491075859375,Tomatoes
2000-11-01,212519,0.5805281702816901,0.16666666666666666,0.09675469504694835,0.024188673761737087,Onions
2000-12-01,210106,0.782285715142857,0.6666666666666666,0.521523810095238,0.1303809525238095,Bread rolls
2000-12-01,210403,4.110895521641791,0.5,2.0554477608208956,0.5138619402052239,Beef mince
2000-12-01,211602,1.5963503651824817,0.08333333333333333,0.13302919709854014,0.033257299274635034,Eggs
2000-12-01,212511,0.5331407918050541,0.16666666666666666,0.08885679863417568,0.02221419965854392,Lettuce
2000-12-01,212515,1.4911888252797203,0.125,0.18639860315996504,0.04659965078999126,Tomatoes
2000-12-01,212519,0.5798958347916667,0.16666666666666666,0.09664930579861111,0.024162326449652778,Onions
2001-01-01,210106,0.7939999983571429,0.6666666666666666,0.5293333322380952,0.1323333330595238,Bread rolls
2001-01-01,210403,4.099365664179105,0.5,2.0496828320895526,0.5124207080223881,Beef mince
2001-01-01,211602,1.5926050405882353,0.08333333333333333,0.13271708671568627,0.03317927167892157,Eggs
2001-01-01,212511,0.5903873183802817,0.16666666666666666,0.09839788639671361,0.024599471599178403,Lettuce
2001-01-01,212515,1.340848058409894,0.125,0.16760600730123676,0.04190150182530919,Tomatoes
2001-01-01,212519,0.5792982475087719,0.16666666666666666,0.09654970791812864,0.02413742697953216,Onions
2001-02-01,210106,0.7775757552272727,0.6666666666666666,0.5183838368181818,0.12959595920454545,Bread rolls
2001-02-01,210403,4.148694026492538,0.5,2.074347013246269,0.5185867533115672,Beef mince
2001-02-01,211602,1.654803924117647,0.08333333333333333,0.13790032700980392,0.03447508175245098,Eggs
2001-02-01,212511,0.5903703708148148,0.16666666666666666,0.09839506180246912,0.02459876545061728,Lettuce
2001-02-01,212515,1.2915441231985294,0.125,0.16144301539981618,0.040360753849954044,Tomatoes
2001-02-01,212519,0.5736231902536232,0.16666666666666666,0.09560386504227053,0.023900966260567633,Onions
2001-03-01,210106,0.7687499979166666,0.6666666666666666,0.5124999986111111,0.12812499965277777,Bread rolls
2001-03-01,210403,4.420651324904215,0.5,2.2103256624521075,0.5525814156130269,Beef mince
2001-03-01,211602,1.6136220481102364,0.08333333333333333,0.13446850400918636,0.03361712600229659,Eggs
2001-03-01,212511,0.5557246345289855,0.16666666666666666,0.09262077242149758,0.023155193105374394,Lettuce
2001-03-01,212515,1.3949104208960572,0.125,0.17436380261200715,0.04359095065300179,Tomatoes
2001-03-01,212519,0.5771223041726619,0.16666666666666666,0.09618705069544364,0.02404676267386091,Onions
2001-04-01,210106,0.7615384583216783,0.6666666666666666,0.5076923055477855,0.1269230763869464,Bread rolls
2001-04-01,210403,4.2459259155555555,0.5,2.1229629577777778,0.5307407394444444,Beef mince
2001-04-01,211602,1.5817322892125985,0.08333333333333333,0.13181102410104986,0.032952756025262465,Eggs
2001-04-01,212511,0.6352898505072464,0.16666666666666666,0.10588164175120773,0.026470410437801933,Lettuce
2001-04-01,212515,1.4260145151811594,0.125,0.17825181439764493,0.04456295359941123,Tomatoes
2001-04-01,212519,0.6368794329432624,0.16666666666666666,0.1061465721572104,0.0265366430393026,Onions
2001-05-01,210106,0.7702777754861111,0.6666666666666666,0.5135185169907407,0.12837962924768517,Bread rolls
2001-05-01,210403,4.320661758088235,0.5,2.1603308790441176,0.5400827197610294,Beef mince
2001-05-01,211602,1.5979845010852713,0.08333333333333333,0.13316537509043927,0.03329134377260982,Eggs
2001-05-01,212511,1.300826452107438,0.16666666666666666,0.21680440868457299,0.054201102171143246,Lettuce
2001-05-01,212515,1.4156583861921708,0.125,0.17695729827402135,0.04423932456850534,Tomatoes
2001-05-01,212519,0.6397535253169014,0.16666666666666666,0.1066255875528169,0.026656396888204224,Onions
2001-06-01,210106,0.7521830966901408,0.6666666666666666,0.5014553977934272,0.1253638494483568,Bread rolls
2001-06-01,210403,4.150833322463768,0.5,2.075416661231884,0.518854165307971,Beef mince
2001-06-01,211602,1.5616153894615386,0.08333333333333333,0.13013461578846153,0.03253365394711538,Eggs
2001-06-01,212511,0.8263405847101449,0.16666666666666666,0.13772343078502414,0.034430857696256034,Lettuce
2001-06-01,212515,1.2544169771378093,0.125,0.15680212214222616,0.03920053053555654,Tomatoes
2001-06-01,212519,0.7318245676140351,0.16666666666666666,0.12197076126900586,0.030492690317251464,Onions
2001-07-01,210106,0.7059055100787401,0.6666666666666666,0.47060367338582676,0.11765091834645669,Bread rolls
2001-07-01,210403,4.137170541472869,0.5,2.0685852707364343,0.5171463176841086,Beef mince
2001-07-01,211602,1.6011764745588235,0.08333333333333333,0.13343137287990195,0.03335784321997549,Eggs
2001-07-01,212511,0.5746594903942652,0.16666666666666666,0.09577658173237753,0.023944145433094383,Lettuce
2001-07-01,212515,1.16896429125,0.125,0.14612053640625,0.0365301341015625,Tomatoes
2001-07-01,212519,0.7515357201071429,0.16666666666666666,0.12525595335119047,0.03131398833779762,Onions
2001-08-01,210106,0.7699305513194444,0.6666666666666666,0.513287034212963,0.12832175855324074,Bread rolls
2001-08-01,210403,4.264094475984252,0.5,2.132047237992126,0.5330118094980315,Beef mince
2001-08-01,211602,1.5847482058992806,0.08333333333333333,0.1320623504916067,0.033015587622901674,Eggs
2001-08-01,212511,0.6176491161754386,0.16666666666666666,0.10294151936257309,0.025735379840643273,Lettuce
2001-08-01,212515,1.160547454160584,0.125,0.145068431770073,0.03626710794251825,Tomatoes
2001-08-01,212519,0.7666077793286219,0.16666666666666666,0.12776796322143696,0.03194199080535924,Onions
2001-09-01,210106,0.7794366168309859,0.6666666666666666,0.5196244112206572,0.1299061028051643,Bread rolls
2001-09-01,210403,4.250561785393258,0.5,2.125280892696629,0.5313202231741573,Beef mince
2001-09-01,211602,1.610211273802817,0.08333333333333333,0.1341842728169014,0.03354606820422535,Eggs
2001-09-01,212511,0.6493140733574007,0.16666666666666666,0.10821901222623344,0.02705475305655836,Lettuce
2001-09-01,212515,1.1912132416544117,0.125,0.14890165520680146,0.037225413801700365,Tomatoes
2001-09-01,212519,0.7173684229699248,0.16666666666666666,0.11956140382832078,0.029890350957080196,Onions
2001-10-01,210106,0.7875735290441177,0.6666666666666666,0.5250490193627451,0.13126225484068627,Bread rolls
2001-10-01,210403,4.165370365555556,0.5,2.082685182777778,0.5206712956944445,Beef mince
2001-10-01,211602,1.5969064811510791,0.08333333333333333,0.13307554009592326,0.033268885023980815,Eggs
2001-10-01,212511,0.7238095215018315,0.16666666666666666,0.12063492025030526,0.030158730062576314,Lettuce
2001-10-01,212515,1.4474642726428573,0.125,0.18093303408035716,0.04523325852008929,Tomatoes
2001-10-01,212519,0.7047017556842106,0.16666666666666666,0.11745029261403508,0.02936257315350877,Onions
2001-11-01,210106,0.7991489368085106,0.6666666666666666,0.5327659578723404,0.1331914894680851,Bread rolls
2001-11-01,210403,4.072287814391143,0.5,2.0361439071955716,0.5090359767988929,Beef mince
2001-11-01,211602,1.598428572,0.08333333333333333,0.13320238099999998,0.033300595249999995,Eggs
2001-11-01,212511,0.6428623146014493,0.16666666666666666,0.10714371910024154,0.026785929775060384,Lettuce
2001-11-01,212515,1.2691258702797203,0.125,0.15864073378496504,0.03966018344624126,Tomatoes
2001-11-01,212519,0.7073943674647888,0.16666666666666666,0.11789906124413146,0.029474765311032866,Onions
2001-12-01,210106,0.802550337114094,0.6666666666666666,0.5350335580760626,0.13375838951901564,Bread rolls
2001-12-01,210403,4.122648212252964,0.5,2.061324106126482,0.5153310265316206,Beef mince
2001-12-01,211602,1.6262411436170214,0.08333333333333333,0.13552009530141845,0.03388002382535461,Eggs
2001-12-01,212511,0.6584946193548388,0.16666666666666666,0.10974910322580646,0.027437275806451614,Lettuce
2001-12-01,212515,1.4167148075090255,0.125,0.17708935093862818,0.044272337734657045,Tomatoes
2001-12-01,212519,0.6977031820141343,0.16666666666666666,0.11628386366902238,0.029070965917255595,Onions
2002-01-01,210106,0.8069594593918918,0.6666666666666666,0.5379729729279279,0.13449324323198197,Bread rolls
2002-01-01,210403,4.16449217421875,0.5,2.082246087109375,0.5205615217773437,Beef mince
2002-01-01,211602,1.6134558892647057,0.08333333333333333,0.13445465743872548,0.03361366435968137,Eggs
2002-01-01,212511,0.9544444455197132,0.16666666666666666,0.1590740742532855,0.03976851856332138,Lettuce
2002-01-01,212515,1.5602447593356643,0.125,0.19503059491695804,0.04875764872923951,Tomatoes
2002-01-01,212519,0.7053125024652778,0.16666666666666666,0.11755208374421296,0.02938802093605324,Onions
2002-02-01,210106,0.8261363641666666,0.6666666666666666,0.550757576111111,0.13768939402777775,Bread rolls
2002-02-01,210403,4.0999999919354835,0.5,2.0499999959677417,0.5124999989919354,Beef mince
2002-02-01,211602,1.6524778809734513,0.08333333333333333,0.13770649008112093,0.03442662252028023,Eggs
2002-02-01,212511,0.7870833302651515,0.16666666666666666,0.1311805550441919,0.032795138761047976,Lettuce
2002-02-01,212515,1.5382608742391304,0.125,0.1922826092798913,0.048070652319972824,Tomatoes
2002-02-01,212519,0.7103597120143885,0.16666666666666666,0.11839328533573142,0.029598321333932854,Onions
2002-03-01,210106,0.8187681174637682,0.6666666666666666,0.5458454116425121,0.13646135291062803,Bread rolls
2002-03-01,210403,4.18609374296875,0.5,2.093046871484375,0.5232617178710938,Beef mince
2002-03-01,211602,1.60144000888,0.08333333333333333,0.13345333407333332,0.03336333351833333,Eggs
2002-03-01,212511,0.8410989,0.16666666666666666,0.14018314999999998,0.035045787499999995,Lettuce
2002-03-01,212515,2.1272388254850747,0.125,0.26590485318563434,0.06647621329640858,Tomatoes
2002-03-01,212519,0.7106690172183099,0.16666666666666666,0.11844483620305164,0.02961120905076291,Onions
2002-04-01,210106,0.8236363653146853,0.6666666666666666,0.5490909102097902,0.13727272755244754,Bread rolls
2002-04-01,210403,4.222304823048327,0.5,2.1111524115241633,0.5277881028810408,Beef mince
2002-04-01,211602,1.5638167986259541,0.08333333333333333,0.13031806655216283,0.032579516638040706,Eggs
2002-04-01,212511,0.6581914816312057,0.16666666666666666,0.1096985802718676,0.0274246450679669,Lettuce
2002-04-01,212515,1.9167158712177124,0.125,0.23958948390221405,0.05989737097555351,Tomatoes
2002-04-01,212519,0.7370979081468532,0.16666666666666666,0.12284965135780886,0.030712412839452214,Onions
2002-05-01,210106,0.8288235325000001,0.6666666666666666,0.5525490216666666,0.13813725541666666,Bread rolls
2002-05-01,210403,4.297125971653544,0.5,2.148562985826772,0.537140746456693,Beef mince
2002-05-01,211602,1.561167885109489,0.08333333333333333,0.13009732375912408,0.03252433093978102,Eggs
2002-05-01,212511,0.6656337978521127,0.16666666666666666,0.11093896630868545,0.027734741577171363,Lettuce
2002-05-01,212515,1.5898233327915194,0.125,0.19872791659893993,0.04968197914973498,Tomatoes
2002-05-01,212519,0.7591289236585366,0.16666666666666666,0.12652148727642276,0.03163037181910569,Onions
2002-06-01,210106,0.8316197202816902,0.6666666666666666,0.5544131468544601,0.13860328671361502,Bread rolls
2002-06-01,210403,4.216075469056604,0.5,2.108037734528302,0.5270094336320755,Beef mince
2002-06-01,211602,1.5820610764122138,0.08333333333333333,0.13183842303435114,0.032959605758587786,Eggs
2002-06-01,212511,0.5587499949285715,0.16666666666666666,0.09312499915476191,0.023281249788690478,Lettuce
2002-06-01,212515,1.2729304091208793,0.125,0.1591163011401099,0.03977907528502748,Tomatoes
2002-06-01,212519,0.7028996245724907,0.16666666666666666,0.11714993742874844,0.02928748435718711,Onions
2002-07-01,210106,0.8390076343511451,0.6666666666666666,0.5593384229007634,0.13983460572519085,Bread rolls
2002-07-01,210403,4.248496230827068,0.5,2.124248115413534,0.5310620288533835,Beef mince
2002-07-01,211602,1.5592592664444445,0.08333333333333333,0.1299382722037037,0.03248456805092592,Eggs
2002-07-01,212511,0.5598113154339623,0.16666666666666666,0.09330188590566038,0.023325471476415095,Lettuce
2002-07-01,212515,1.2707664290875913,0.125,0.1588458036359489,0.03971145090898723,Tomatoes
2002-07-01,212519,0.7097317983141763,0.16666666666666666,0.11828863305236272,0.02957215826309068,Onions
2002-08-01,210106,0.8218656724626866,0.6666666666666666,0.5479104483084577,0.13697761207711442,Bread rolls
2002-08-01,210403,4.30372092248062,0.5,2.15186046124031,0.5379651153100775,Beef mince
2002-08-01,211602,1.528432834850746,0.08333333333333333,0.12736940290422882,0.031842350726057206,Eggs
2002-08-01,212511,0.6124187659927798,0.16666666666666666,0.10206979433212995,0.02551744858303249,Lettuce
2002-08-01,212515,1.2805694038434163,0.125,0.16007117548042704,0.04001779387010676,Tomatoes
2002-08-01,212519,0.7086956492753623,0.16666666666666666,0.11811594154589372,0.02952898538647343,Onions
2002-09-01,210106,0.8314084511971831,0.6666666666666666,0.5542723007981221,0.13856807519953052,Bread rolls
2002-09-01,210403,4.1695848988679245,0.5,2.0847924494339622,0.5211981123584906,Beef mince
2002-09-01,211602,1.5516935458870968,0.08333333333333333,0.1293077954905914,0.03232694887264785,Eggs
2002-09-01,212511,0.6255160104626334,0.16666666666666666,0.1042526684104389,0.026063167102609724,Lettuce
2002-09-01,212515,1.3108664299638988,0.125,0.16385830374548735,0.04096457593637184,Tomatoes
2002-09-01,212519,0.6597153038434164,0.16666666666666666,0.10995255064056939,0.027488137660142346,Onions
2002-10-01,210106,0.823475179432624,0.6666666666666666,0.5489834529550827,0.13724586323877067,Bread rolls
2002-10-01,210403,4.193308265789473,0.5,2.0966541328947366,0.5241635332236841,Beef mince
2002-10-01,211602,1.5511810971653541,0.08333333333333333,0.12926509143044618,0.032316272857611544,Eggs
2002-10-01,212511,0.6104347799637682,0.16666666666666666,0.10173912999396136,0.02543478249849034,Lettuce
2002-10-01,212515,1.5411552394223826,0.125,0.19264440492779783,0.04816110123194946,Tomatoes
2002-10-01,212519,0.6410071913669065,0.16666666666666666,0.10683453189448441,0.026708632973621103,Onions
2002-11-01,210106,0.8196453930496453,0.6666666666666666,0.5464302620330969,0.13660756550827421,Bread rolls
2002-11-01,210403,4.217695312109375,0.5,2.1088476560546874,0.5272119140136718,Beef mince
2002-11-01,211602,1.5777205822794118,0.08333333333333333,0.13147671518995097,0.03286917879748774,Eggs
2002-11-01,212511,0.6090357102142857,0.16666666666666666,0.10150595170238094,0.025376487925595236,Lettuce
2002-11-01,212515,1.3073308330075188,0.125,0.16341635412593986,0.040854088531484964,Tomatoes
2002-11-01,212519,0.6326855125441696,0.16666666666666666,0.10544758542402827,0.026361896356007067,Onions
2002-12-01,210106,0.8318571455714285,0.6666666666666666,0.5545714303809524,0.1386428575952381,Bread rolls
2002-12-01,210403,4.227346156153846,0.5,2.113673078076923,0.5284182695192308,Beef mince
2002-12-01,211602,1.5869230806293706,0.08333333333333333,0.13224359005244754,0.033060897513111885,Eggs
2002-12-01,212511,0.5998226868439716,0.16666666666666666,0.09997044780732858,0.024992611951832146,Lettuce
